Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Day ,Hour of Request,Time Slot
6008,City,NA,No Cars Available,2016-07-15 12:14:51,NA,Friday,12,Afternoon
6011,City,NA,No Cars Available,2016-07-15 12:21:13,NA,Friday,12,Afternoon
6015,City,NA,No Cars Available,2016-07-15 12:28:32,NA,Friday,12,Afternoon
6012,Airport,NA,No Cars Available,2016-07-15 12:29:07,NA,Friday,12,Afternoon
6018,City,NA,No Cars Available,2016-07-15 12:34:15,NA,Friday,12,Afternoon
6019,City,NA,No Cars Available,2016-07-15 12:40:38,NA,Friday,12,Afternoon
6023,City,NA,No Cars Available,2016-07-15 12:42:42,NA,Friday,12,Afternoon
6025,City,NA,No Cars Available,2016-07-15 12:45:32,NA,Friday,12,Afternoon
6022,City,NA,No Cars Available,2016-07-15 12:50:24,NA,Friday,12,Afternoon
6029,City,NA,No Cars Available,2016-07-15 12:51:21,NA,Friday,12,Afternoon
6028,Airport,NA,No Cars Available,2016-07-15 12:52:31,NA,Friday,12,Afternoon
6034,City,NA,No Cars Available,2016-07-15 12:57:23,NA,Friday,12,Afternoon
6036,City,NA,No Cars Available,2016-07-15 13:04:46,NA,Friday,13,Afternoon
6040,City,NA,No Cars Available,2016-07-15 13:09:54,NA,Friday,13,Afternoon
6041,Airport,NA,No Cars Available,2016-07-15 13:10:11,NA,Friday,13,Afternoon
6038,City,NA,No Cars Available,2016-07-15 13:10:25,NA,Friday,13,Afternoon
6043,City,NA,No Cars Available,2016-07-15 13:14:10,NA,Friday,13,Afternoon
6044,City,NA,No Cars Available,2016-07-15 13:17:58,NA,Friday,13,Afternoon
6047,City,NA,No Cars Available,2016-07-15 13:25:52,NA,Friday,13,Afternoon
6048,City,NA,No Cars Available,2016-07-15 13:29:51,NA,Friday,13,Afternoon
6051,City,NA,No Cars Available,2016-07-15 13:30:10,NA,Friday,13,Afternoon
6052,City,NA,No Cars Available,2016-07-15 13:34:37,NA,Friday,13,Afternoon
6054,City,NA,No Cars Available,2016-07-15 13:35:15,NA,Friday,13,Afternoon
6053,City,NA,No Cars Available,2016-07-15 13:35:57,NA,Friday,13,Afternoon
6061,City,NA,No Cars Available,2016-07-15 13:41:06,NA,Friday,13,Afternoon
6059,Airport,NA,No Cars Available,2016-07-15 13:44:09,NA,Friday,13,Afternoon
6060,City,NA,No Cars Available,2016-07-15 13:44:15,NA,Friday,13,Afternoon
6065,City,NA,No Cars Available,2016-07-15 13:57:54,NA,Friday,13,Afternoon
6068,City,NA,No Cars Available,2016-07-15 13:58:07,NA,Friday,13,Afternoon
6071,City,NA,No Cars Available,2016-07-15 14:00:19,NA,Friday,14,Afternoon
6070,City,NA,No Cars Available,2016-07-15 14:04:06,NA,Friday,14,Afternoon
6072,City,NA,No Cars Available,2016-07-15 14:05:38,NA,Friday,14,Afternoon
6069,City,NA,No Cars Available,2016-07-15 14:06:37,NA,Friday,14,Afternoon
6077,City,NA,No Cars Available,2016-07-15 14:10:05,NA,Friday,14,Afternoon
6075,City,NA,No Cars Available,2016-07-15 14:10:43,NA,Friday,14,Afternoon
6078,City,NA,No Cars Available,2016-07-15 14:18:01,NA,Friday,14,Afternoon
6084,City,NA,No Cars Available,2016-07-15 14:21:03,NA,Friday,14,Afternoon
6085,City,NA,No Cars Available,2016-07-15 14:23:03,NA,Friday,14,Afternoon
6083,City,NA,No Cars Available,2016-07-15 14:26:34,NA,Friday,14,Afternoon
6094,City,NA,No Cars Available,2016-07-15 14:35:30,NA,Friday,14,Afternoon
6097,City,NA,No Cars Available,2016-07-15 14:36:17,NA,Friday,14,Afternoon
6092,Airport,NA,No Cars Available,2016-07-15 14:38:06,NA,Friday,14,Afternoon
6096,City,NA,No Cars Available,2016-07-15 14:38:55,NA,Friday,14,Afternoon
6095,City,NA,No Cars Available,2016-07-15 14:40:10,NA,Friday,14,Afternoon
6099,City,NA,No Cars Available,2016-07-15 14:41:44,NA,Friday,14,Afternoon
6109,City,NA,No Cars Available,2016-07-15 15:01:11,NA,Friday,15,Afternoon
6105,City,NA,No Cars Available,2016-07-15 15:02:50,NA,Friday,15,Afternoon
6110,City,NA,No Cars Available,2016-07-15 15:05:13,NA,Friday,15,Afternoon
6104,City,NA,No Cars Available,2016-07-15 15:08:25,NA,Friday,15,Afternoon
6115,Airport,NA,No Cars Available,2016-07-15 15:12:08,NA,Friday,15,Afternoon
6119,City,NA,No Cars Available,2016-07-15 15:24:26,NA,Friday,15,Afternoon
6121,City,NA,No Cars Available,2016-07-15 15:27:59,NA,Friday,15,Afternoon
6126,City,NA,No Cars Available,2016-07-15 15:28:37,NA,Friday,15,Afternoon
6123,City,NA,No Cars Available,2016-07-15 15:29:25,NA,Friday,15,Afternoon
6125,City,NA,No Cars Available,2016-07-15 15:32:54,NA,Friday,15,Afternoon
6127,City,NA,No Cars Available,2016-07-15 15:34:16,NA,Friday,15,Afternoon
6130,City,NA,No Cars Available,2016-07-15 15:37:15,NA,Friday,15,Afternoon
6128,City,NA,No Cars Available,2016-07-15 15:38:20,NA,Friday,15,Afternoon
6135,City,NA,No Cars Available,2016-07-15 15:42:12,NA,Friday,15,Afternoon
6134,City,NA,No Cars Available,2016-07-15 15:46:11,NA,Friday,15,Afternoon
6136,City,NA,No Cars Available,2016-07-15 15:46:19,NA,Friday,15,Afternoon
6137,Airport,NA,No Cars Available,2016-07-15 15:50:27,NA,Friday,15,Afternoon
6138,City,NA,No Cars Available,2016-07-15 15:52:06,NA,Friday,15,Afternoon
6143,City,NA,No Cars Available,2016-07-15 15:54:55,NA,Friday,15,Afternoon
6144,City,NA,No Cars Available,2016-07-15 16:07:31,NA,Friday,16,Afternoon
6149,City,NA,No Cars Available,2016-07-15 16:18:59,NA,Friday,16,Afternoon
6146,Airport,NA,No Cars Available,2016-07-15 16:19:03,NA,Friday,16,Afternoon
6148,City,NA,No Cars Available,2016-07-15 16:20:39,NA,Friday,16,Afternoon
6155,City,NA,No Cars Available,2016-07-15 16:24:44,NA,Friday,16,Afternoon
6151,City,NA,No Cars Available,2016-07-15 16:25:38,NA,Friday,16,Afternoon
6154,City,NA,No Cars Available,2016-07-15 16:25:51,NA,Friday,16,Afternoon
6156,City,NA,No Cars Available,2016-07-15 16:32:42,NA,Friday,16,Afternoon
6162,City,NA,No Cars Available,2016-07-15 16:37:26,NA,Friday,16,Afternoon
6163,City,NA,No Cars Available,2016-07-15 16:37:36,NA,Friday,16,Afternoon
6161,City,NA,No Cars Available,2016-07-15 16:38:45,NA,Friday,16,Afternoon
6168,City,NA,No Cars Available,2016-07-15 16:41:53,NA,Friday,16,Afternoon
6169,City,NA,No Cars Available,2016-07-15 16:42:53,NA,Friday,16,Afternoon
6164,City,NA,No Cars Available,2016-07-15 16:43:12,NA,Friday,16,Afternoon
6165,City,NA,No Cars Available,2016-07-15 16:43:36,NA,Friday,16,Afternoon
6170,City,NA,No Cars Available,2016-07-15 16:44:22,NA,Friday,16,Afternoon
6166,City,NA,No Cars Available,2016-07-15 16:46:33,NA,Friday,16,Afternoon
6172,City,NA,No Cars Available,2016-07-15 16:47:39,NA,Friday,16,Afternoon
6171,City,NA,No Cars Available,2016-07-15 16:51:23,NA,Friday,16,Afternoon
6174,City,NA,No Cars Available,2016-07-15 16:53:23,NA,Friday,16,Afternoon
6177,City,NA,No Cars Available,2016-07-15 17:00:26,NA,Friday,17,Evening
6181,Airport,NA,No Cars Available,2016-07-15 17:05:16,NA,Friday,17,Evening
6178,City,NA,No Cars Available,2016-07-15 17:06:38,NA,Friday,17,Evening
6186,Airport,NA,No Cars Available,2016-07-15 17:08:43,NA,Friday,17,Evening
6184,Airport,NA,No Cars Available,2016-07-15 17:08:54,NA,Friday,17,Evening
6185,Airport,NA,No Cars Available,2016-07-15 17:11:14,NA,Friday,17,Evening
6195,City,NA,No Cars Available,2016-07-15 17:13:58,NA,Friday,17,Evening
6194,Airport,NA,No Cars Available,2016-07-15 17:14:08,NA,Friday,17,Evening
6183,Airport,NA,No Cars Available,2016-07-15 17:14:28,NA,Friday,17,Evening
6201,Airport,NA,No Cars Available,2016-07-15 17:15:57,NA,Friday,17,Evening
6188,Airport,NA,No Cars Available,2016-07-15 17:16:13,NA,Friday,17,Evening
6189,Airport,NA,No Cars Available,2016-07-15 17:16:52,NA,Friday,17,Evening
6206,Airport,NA,No Cars Available,2016-07-15 17:22:03,NA,Friday,17,Evening
6202,Airport,NA,No Cars Available,2016-07-15 17:22:39,NA,Friday,17,Evening
6200,Airport,NA,No Cars Available,2016-07-15 17:22:51,NA,Friday,17,Evening
6204,Airport,NA,No Cars Available,2016-07-15 17:26:10,NA,Friday,17,Evening
6207,Airport,NA,No Cars Available,2016-07-15 17:27:28,NA,Friday,17,Evening
6212,Airport,NA,No Cars Available,2016-07-15 17:28:26,NA,Friday,17,Evening
6222,Airport,NA,No Cars Available,2016-07-15 17:28:39,NA,Friday,17,Evening
6225,Airport,NA,No Cars Available,2016-07-15 17:32:56,NA,Friday,17,Evening
6218,Airport,NA,No Cars Available,2016-07-15 17:34:28,NA,Friday,17,Evening
6210,Airport,NA,No Cars Available,2016-07-15 17:35:20,NA,Friday,17,Evening
6215,Airport,NA,No Cars Available,2016-07-15 17:35:39,NA,Friday,17,Evening
6224,City,NA,No Cars Available,2016-07-15 17:35:52,NA,Friday,17,Evening
6220,Airport,NA,No Cars Available,2016-07-15 17:36:15,NA,Friday,17,Evening
6216,Airport,NA,No Cars Available,2016-07-15 17:37:12,NA,Friday,17,Evening
6223,Airport,NA,No Cars Available,2016-07-15 17:37:12,NA,Friday,17,Evening
6211,Airport,NA,No Cars Available,2016-07-15 17:37:44,NA,Friday,17,Evening
6219,Airport,NA,No Cars Available,2016-07-15 17:39:44,NA,Friday,17,Evening
6227,City,NA,No Cars Available,2016-07-15 17:42:07,NA,Friday,17,Evening
6238,Airport,NA,No Cars Available,2016-07-15 17:44:18,NA,Friday,17,Evening
6230,Airport,NA,No Cars Available,2016-07-15 17:44:31,NA,Friday,17,Evening
6244,Airport,NA,No Cars Available,2016-07-15 17:46:24,NA,Friday,17,Evening
6233,Airport,NA,No Cars Available,2016-07-15 17:48:34,NA,Friday,17,Evening
6240,Airport,NA,No Cars Available,2016-07-15 17:48:55,NA,Friday,17,Evening
6236,Airport,NA,No Cars Available,2016-07-15 17:51:02,NA,Friday,17,Evening
6234,Airport,NA,No Cars Available,2016-07-15 17:51:18,NA,Friday,17,Evening
6239,Airport,NA,No Cars Available,2016-07-15 17:52:26,NA,Friday,17,Evening
6241,Airport,NA,No Cars Available,2016-07-15 17:54:59,NA,Friday,17,Evening
6246,Airport,NA,No Cars Available,2016-07-15 17:56:33,NA,Friday,17,Evening
6255,Airport,NA,No Cars Available,2016-07-15 17:57:07,NA,Friday,17,Evening
6256,Airport,NA,No Cars Available,2016-07-15 18:01:11,NA,Friday,18,Evening
6251,Airport,NA,No Cars Available,2016-07-15 18:02:07,NA,Friday,18,Evening
6263,Airport,NA,No Cars Available,2016-07-15 18:02:24,NA,Friday,18,Evening
6258,Airport,NA,No Cars Available,2016-07-15 18:03:01,NA,Friday,18,Evening
6243,Airport,NA,No Cars Available,2016-07-15 18:04:28,NA,Friday,18,Evening
6259,Airport,NA,No Cars Available,2016-07-15 18:04:51,NA,Friday,18,Evening
6260,Airport,NA,No Cars Available,2016-07-15 18:05:56,NA,Friday,18,Evening
6268,Airport,NA,No Cars Available,2016-07-15 18:06:23,NA,Friday,18,Evening
6247,Airport,NA,No Cars Available,2016-07-15 18:06:35,NA,Friday,18,Evening
6269,Airport,NA,No Cars Available,2016-07-15 18:06:52,NA,Friday,18,Evening
6265,Airport,NA,No Cars Available,2016-07-15 18:10:18,NA,Friday,18,Evening
6266,Airport,NA,No Cars Available,2016-07-15 18:10:20,NA,Friday,18,Evening
6277,Airport,NA,No Cars Available,2016-07-15 18:10:29,NA,Friday,18,Evening
6282,Airport,NA,No Cars Available,2016-07-15 18:12:14,NA,Friday,18,Evening
6272,Airport,NA,No Cars Available,2016-07-15 18:13:22,NA,Friday,18,Evening
6275,Airport,NA,No Cars Available,2016-07-15 18:13:56,NA,Friday,18,Evening
6280,Airport,NA,No Cars Available,2016-07-15 18:14:38,NA,Friday,18,Evening
6283,Airport,NA,No Cars Available,2016-07-15 18:14:52,NA,Friday,18,Evening
6279,Airport,NA,No Cars Available,2016-07-15 18:15:02,NA,Friday,18,Evening
6264,Airport,NA,No Cars Available,2016-07-15 18:15:40,NA,Friday,18,Evening
6290,Airport,NA,No Cars Available,2016-07-15 18:15:46,NA,Friday,18,Evening
6276,Airport,NA,No Cars Available,2016-07-15 18:16:11,NA,Friday,18,Evening
6294,Airport,NA,No Cars Available,2016-07-15 18:17:11,NA,Friday,18,Evening
6285,Airport,NA,No Cars Available,2016-07-15 18:18:28,NA,Friday,18,Evening
6296,Airport,NA,No Cars Available,2016-07-15 18:19:03,NA,Friday,18,Evening
6287,Airport,NA,No Cars Available,2016-07-15 18:19:55,NA,Friday,18,Evening
6286,City,NA,No Cars Available,2016-07-15 18:20:36,NA,Friday,18,Evening
6289,Airport,NA,No Cars Available,2016-07-15 18:22:01,NA,Friday,18,Evening
6291,Airport,NA,No Cars Available,2016-07-15 18:22:36,NA,Friday,18,Evening
6293,Airport,NA,No Cars Available,2016-07-15 18:23:02,NA,Friday,18,Evening
6298,Airport,NA,No Cars Available,2016-07-15 18:24:14,NA,Friday,18,Evening
6295,Airport,NA,No Cars Available,2016-07-15 18:24:55,NA,Friday,18,Evening
6292,Airport,NA,No Cars Available,2016-07-15 18:25:07,NA,Friday,18,Evening
6312,Airport,NA,No Cars Available,2016-07-15 18:25:29,NA,Friday,18,Evening
6305,Airport,NA,No Cars Available,2016-07-15 18:27:49,NA,Friday,18,Evening
6307,City,NA,No Cars Available,2016-07-15 18:28:55,NA,Friday,18,Evening
6306,Airport,NA,No Cars Available,2016-07-15 18:29:36,NA,Friday,18,Evening
6315,Airport,NA,No Cars Available,2016-07-15 18:30:33,NA,Friday,18,Evening
6313,Airport,NA,No Cars Available,2016-07-15 18:30:45,NA,Friday,18,Evening
6308,Airport,NA,No Cars Available,2016-07-15 18:30:48,NA,Friday,18,Evening
6319,City,NA,No Cars Available,2016-07-15 18:31:59,NA,Friday,18,Evening
6320,Airport,NA,No Cars Available,2016-07-15 18:32:47,NA,Friday,18,Evening
6325,Airport,NA,No Cars Available,2016-07-15 18:33:07,NA,Friday,18,Evening
6311,City,NA,No Cars Available,2016-07-15 18:33:11,NA,Friday,18,Evening
6318,Airport,NA,No Cars Available,2016-07-15 18:34:36,NA,Friday,18,Evening
6322,Airport,NA,No Cars Available,2016-07-15 18:37:54,NA,Friday,18,Evening
6324,Airport,NA,No Cars Available,2016-07-15 18:38:18,NA,Friday,18,Evening
6327,Airport,NA,No Cars Available,2016-07-15 18:43:08,NA,Friday,18,Evening
6328,Airport,NA,No Cars Available,2016-07-15 18:44:01,NA,Friday,18,Evening
6330,Airport,NA,No Cars Available,2016-07-15 18:44:06,NA,Friday,18,Evening
6331,Airport,NA,No Cars Available,2016-07-15 18:44:37,NA,Friday,18,Evening
6337,Airport,NA,No Cars Available,2016-07-15 18:45:29,NA,Friday,18,Evening
6339,Airport,NA,No Cars Available,2016-07-15 18:45:52,NA,Friday,18,Evening
6342,Airport,NA,No Cars Available,2016-07-15 18:48:52,NA,Friday,18,Evening
6326,Airport,NA,No Cars Available,2016-07-15 18:49:03,NA,Friday,18,Evening
6340,Airport,NA,No Cars Available,2016-07-15 18:49:05,NA,Friday,18,Evening
6336,Airport,NA,No Cars Available,2016-07-15 18:49:34,NA,Friday,18,Evening
6332,Airport,NA,No Cars Available,2016-07-15 18:49:52,NA,Friday,18,Evening
6341,Airport,NA,No Cars Available,2016-07-15 18:50:36,NA,Friday,18,Evening
6347,Airport,NA,No Cars Available,2016-07-15 18:52:36,NA,Friday,18,Evening
6344,Airport,NA,No Cars Available,2016-07-15 18:53:38,NA,Friday,18,Evening
6349,City,NA,No Cars Available,2016-07-15 18:55:00,NA,Friday,18,Evening
6351,Airport,NA,No Cars Available,2016-07-15 18:56:18,NA,Friday,18,Evening
6356,Airport,NA,No Cars Available,2016-07-15 18:56:46,NA,Friday,18,Evening
6355,Airport,NA,No Cars Available,2016-07-15 18:59:24,NA,Friday,18,Evening
6358,Airport,NA,No Cars Available,2016-07-15 18:59:48,NA,Friday,18,Evening
6359,Airport,NA,No Cars Available,2016-07-15 18:59:56,NA,Friday,18,Evening
6357,Airport,NA,No Cars Available,2016-07-15 19:02:00,NA,Friday,19,Evening
6352,Airport,NA,No Cars Available,2016-07-15 19:02:10,NA,Friday,19,Evening
6360,Airport,NA,No Cars Available,2016-07-15 19:04:23,NA,Friday,19,Evening
6373,Airport,NA,No Cars Available,2016-07-15 19:05:34,NA,Friday,19,Evening
6361,Airport,NA,No Cars Available,2016-07-15 19:06:52,NA,Friday,19,Evening
6368,Airport,NA,No Cars Available,2016-07-15 19:07:35,NA,Friday,19,Evening
6365,Airport,NA,No Cars Available,2016-07-15 19:08:15,NA,Friday,19,Evening
6371,Airport,NA,No Cars Available,2016-07-15 19:08:58,NA,Friday,19,Evening
6366,Airport,NA,No Cars Available,2016-07-15 19:09:02,NA,Friday,19,Evening
6370,Airport,NA,No Cars Available,2016-07-15 19:09:08,NA,Friday,19,Evening
6378,Airport,NA,No Cars Available,2016-07-15 19:11:17,NA,Friday,19,Evening
6369,Airport,NA,No Cars Available,2016-07-15 19:11:44,NA,Friday,19,Evening
6381,Airport,NA,No Cars Available,2016-07-15 19:18:21,NA,Friday,19,Evening
6388,City,NA,No Cars Available,2016-07-15 19:18:28,NA,Friday,19,Evening
6391,Airport,NA,No Cars Available,2016-07-15 19:19:01,NA,Friday,19,Evening
6389,Airport,NA,No Cars Available,2016-07-15 19:19:20,NA,Friday,19,Evening
6394,Airport,NA,No Cars Available,2016-07-15 19:19:36,NA,Friday,19,Evening
6395,Airport,NA,No Cars Available,2016-07-15 19:19:46,NA,Friday,19,Evening
6396,Airport,NA,No Cars Available,2016-07-15 19:19:53,NA,Friday,19,Evening
6387,Airport,NA,No Cars Available,2016-07-15 19:20:56,NA,Friday,19,Evening
6383,Airport,NA,No Cars Available,2016-07-15 19:21:44,NA,Friday,19,Evening
6386,Airport,NA,No Cars Available,2016-07-15 19:24:14,NA,Friday,19,Evening
6406,Airport,NA,No Cars Available,2016-07-15 19:30:04,NA,Friday,19,Evening
6407,City,NA,No Cars Available,2016-07-15 19:31:37,NA,Friday,19,Evening
6405,Airport,NA,No Cars Available,2016-07-15 19:34:29,NA,Friday,19,Evening
6408,Airport,NA,No Cars Available,2016-07-15 19:34:36,NA,Friday,19,Evening
6410,Airport,NA,No Cars Available,2016-07-15 19:35:41,NA,Friday,19,Evening
6412,Airport,NA,No Cars Available,2016-07-15 19:37:27,NA,Friday,19,Evening
6421,Airport,NA,No Cars Available,2016-07-15 19:39:04,NA,Friday,19,Evening
6411,Airport,NA,No Cars Available,2016-07-15 19:40:25,NA,Friday,19,Evening
6409,City,NA,No Cars Available,2016-07-15 19:40:35,NA,Friday,19,Evening
6414,Airport,NA,No Cars Available,2016-07-15 19:40:51,NA,Friday,19,Evening
6422,Airport,NA,No Cars Available,2016-07-15 19:41:26,NA,Friday,19,Evening
6415,Airport,NA,No Cars Available,2016-07-15 19:44:14,NA,Friday,19,Evening
6420,Airport,NA,No Cars Available,2016-07-15 19:48:10,NA,Friday,19,Evening
6424,Airport,NA,No Cars Available,2016-07-15 19:49:13,NA,Friday,19,Evening
6423,Airport,NA,No Cars Available,2016-07-15 19:49:18,NA,Friday,19,Evening
6426,Airport,NA,No Cars Available,2016-07-15 19:50:16,NA,Friday,19,Evening
6428,Airport,NA,No Cars Available,2016-07-15 19:51:23,NA,Friday,19,Evening
6440,Airport,NA,No Cars Available,2016-07-15 19:52:29,NA,Friday,19,Evening
6431,Airport,NA,No Cars Available,2016-07-15 19:52:38,NA,Friday,19,Evening
6436,Airport,NA,No Cars Available,2016-07-15 19:53:41,NA,Friday,19,Evening
6427,Airport,NA,No Cars Available,2016-07-15 19:54:31,NA,Friday,19,Evening
6443,Airport,NA,No Cars Available,2016-07-15 19:54:55,NA,Friday,19,Evening
6439,Airport,NA,No Cars Available,2016-07-15 19:55:57,NA,Friday,19,Evening
6441,Airport,NA,No Cars Available,2016-07-15 19:59:01,NA,Friday,19,Evening
6444,Airport,NA,No Cars Available,2016-07-15 20:00:30,NA,Friday,20,Evening
6447,Airport,NA,No Cars Available,2016-07-15 20:01:35,NA,Friday,20,Evening
6442,Airport,NA,No Cars Available,2016-07-15 20:05:31,NA,Friday,20,Evening
6449,Airport,NA,No Cars Available,2016-07-15 20:06:12,NA,Friday,20,Evening
6456,Airport,NA,No Cars Available,2016-07-15 20:06:15,NA,Friday,20,Evening
6454,Airport,NA,No Cars Available,2016-07-15 20:06:20,NA,Friday,20,Evening
6455,Airport,NA,No Cars Available,2016-07-15 20:06:22,NA,Friday,20,Evening
6459,Airport,NA,No Cars Available,2016-07-15 20:06:28,NA,Friday,20,Evening
6463,Airport,NA,No Cars Available,2016-07-15 20:08:29,NA,Friday,20,Evening
6473,Airport,NA,No Cars Available,2016-07-15 20:10:42,NA,Friday,20,Evening
6464,Airport,NA,No Cars Available,2016-07-15 20:10:43,NA,Friday,20,Evening
6468,Airport,NA,No Cars Available,2016-07-15 20:12:47,NA,Friday,20,Evening
6458,Airport,NA,No Cars Available,2016-07-15 20:12:57,NA,Friday,20,Evening
6469,City,NA,No Cars Available,2016-07-15 20:13:19,NA,Friday,20,Evening
6465,Airport,NA,No Cars Available,2016-07-15 20:14:15,NA,Friday,20,Evening
6467,Airport,NA,No Cars Available,2016-07-15 20:15:04,NA,Friday,20,Evening
6466,Airport,NA,No Cars Available,2016-07-15 20:15:30,NA,Friday,20,Evening
6474,Airport,NA,No Cars Available,2016-07-15 20:15:59,NA,Friday,20,Evening
6476,Airport,NA,No Cars Available,2016-07-15 20:16:22,NA,Friday,20,Evening
6481,Airport,NA,No Cars Available,2016-07-15 20:19:05,NA,Friday,20,Evening
6472,Airport,NA,No Cars Available,2016-07-15 20:19:08,NA,Friday,20,Evening
6480,Airport,NA,No Cars Available,2016-07-15 20:19:28,NA,Friday,20,Evening
6479,Airport,NA,No Cars Available,2016-07-15 20:20:38,NA,Friday,20,Evening
6482,Airport,NA,No Cars Available,2016-07-15 20:23:05,NA,Friday,20,Evening
6485,Airport,NA,No Cars Available,2016-07-15 20:23:50,NA,Friday,20,Evening
6483,Airport,NA,No Cars Available,2016-07-15 20:23:59,NA,Friday,20,Evening
6493,Airport,NA,No Cars Available,2016-07-15 20:24:55,NA,Friday,20,Evening
6494,Airport,NA,No Cars Available,2016-07-15 20:27:44,NA,Friday,20,Evening
6489,Airport,NA,No Cars Available,2016-07-15 20:28:23,NA,Friday,20,Evening
6495,Airport,NA,No Cars Available,2016-07-15 20:28:26,NA,Friday,20,Evening
6504,Airport,NA,No Cars Available,2016-07-15 20:31:24,NA,Friday,20,Evening
6498,Airport,NA,No Cars Available,2016-07-15 20:33:37,NA,Friday,20,Evening
6500,Airport,NA,No Cars Available,2016-07-15 20:33:46,NA,Friday,20,Evening
